Customer ID,Gender,Age,Income,Occupation,Marital Status,No. Family Members,Home Ownership,Home Value,Years in Current Home,Credit Score,Number of Credit Cards,Total Credit Card Limit,Total Credit Card Balance,Product ID,Products Purchased,Number of Online Purchases,Average Purchase Value,Last Purchase Value,Days Since Last Purchase,Number of Returns,Total Values of Returns,Locations
C2251,Male,52,26289,Professional,Divorced,5,Rent,248615,13,552,5,15205,23072,P2251,Clothing,0,81.51509426,209.4906173,102,2,38.56422692,Agra
C2252,Male,20,49514,Technician,Divorced,4,Own,430597,18,684,5,27898,15202,P2252,Electronics,6,184.9906176,61.40457803,39,5,33.573386,Kanpur
C2253,Female,40,30390,Homemaker,Single,2,Own,404311,10,819,3,8747,17988,P2253,Beauty Products,17,87.28496264,58.68129762,33,1,93.19502244,Visakhapatnam
C2254,Female,51,55347,Homemaker,Married,2,Rent,467481,8,737,5,13780,18010,P2254,Home Appliances,3,133.2310743,110.1261761,97,4,29.86207749,Chennai
C2255,Female,33,25308,Executive,Widowed,5,Own,640771,13,793,3,27244,19958,P2255,Clothing,8,144.4663522,66.10114995,150,2,67.51003216,Hyderabad
C2256,Female,26,34844,Homemaker,Married,2,Rent,358428,15,842,3,19283,10581,P2256,Electronics,19,129.8720183,43.2438291,53,1,60.83816705,Kanpur
C2257,Female,49,35701,Technician,Married,4,Rent,807497,9,994,5,23263,6480,P2257,Beauty Products,5,159.8759549,90.91863007,97,3,-30.54033362,Ahmedabad
C2258,Male,44,37869,Professional,Divorced,5,Rent,709325,14,988,5,19944,3468,P2258,Beauty Products,3,113.1279937,19.65986873,108,4,111.2930315,Lucknow
C2259,Male,43,29466,Self-employed,Divorced,5,Own,582323,6,833,3,9019,19173,P2259,Home Appliances,1,120.4855481,112.9663655,86,3,5.980208334,Chennai
C2260,Female,23,42503,Manager,Widowed,2,Rent,211617,20,744,3,23711,22811,P2260,Beauty Products,4,89.90558436,94.51406763,157,4,61.05661357,Vadodara
C2261,Female,50,44668,Homemaker,Single,5,Rent,306452,9,816,3,6468,15120,P2261,Beauty Products,3,125.5593286,70.22682525,111,1,78.74221386,Nashik
C2262,Male,30,22754,Homemaker,Widowed,4,Own,736781,15,545,1,19675,11151,P2262,Home Appliances,3,121.3942847,124.6579118,170,2,87.46576924,Ludhiana
C2263,Male,30,43567,Homemaker,Married,3,Own,543487,17,991,4,28440,11957,P2263,Clothing,15,140.8381686,116.5597045,54,3,160.3949982,Hyderabad
C2264,Female,44,20924,Homemaker,Divorced,3,Rent,343285,17,948,1,23645,9273,P2264,Home Appliances,13,100.779496,207.5717698,112,5,118.5349811,Hyderabad
C2265,Male,48,29403,Technician,Widowed,5,Rent,60074,14,562,5,22676,1584,P2265,Outdoor Gear,4,34.62458989,46.56493009,32,1,16.4859205,Patna
C2266,Female,33,52931,Technician,Married,4,Own,797124,19,837,2,5998,19115,P2266,Beauty Products,14,11.22041612,60.90624184,141,0,30.02272271,Ludhiana
C2267,Male,59,59743,Homemaker,Divorced,4,Own,69386,1,514,4,21155,2380,P2267,Beauty Products,10,112.9757653,55.15415212,73,5,53.40051216,Lucknow
C2268,Female,51,26558,Manager,Widowed,4,Own,484370,12,639,4,10767,17424,P2268,Outdoor Gear,8,78.65968481,180.721574,71,0,84.84400019,Surat
C2269,Male,37,47800,Professional,Widowed,4,Rent,658526,11,813,2,27153,13206,P2269,Jewelry,9,167.6816137,100.2330956,23,4,43.83956723,Delhi
C2270,Female,63,37132,Homemaker,Single,3,Rent,414061,8,843,4,21045,21388,P2270,Jewelry,19,132.1680257,36.93751419,9,4,81.38246268,Agra
C2271,Male,57,37534,Self-employed,Single,3,Own,826167,17,728,4,19186,13997,P2271,Outdoor Gear,9,85.14551972,206.2586141,30,0,18.52936274,Surat
C2272,Female,58,26283,Manager,Widowed,2,Rent,727275,18,697,1,19620,2850,P2272,Home Appliances,17,133.9353197,77.7639211,34,3,31.12475141,Nagpur
C2273,Female,63,31579,Student,Single,3,Rent,168493,15,653,5,18468,24201,P2273,Home Appliances,4,92.83699928,130.4819232,170,0,66.01361599,Nagpur
C2274,Female,52,20024,Student,Widowed,4,Own,533593,14,621,5,22230,16475,P2274,Home Appliances,11,74.19195199,106.1383811,5,1,73.78231695,Visakhapatnam
C2275,Female,56,32057,Manager,Widowed,5,Rent,733135,19,907,1,15287,12173,P2275,Electronics,4,183.8244368,163.9049601,146,0,36.49631603,Chennai
C2276,Female,44,48073,Student,Divorced,2,Own,761169,17,803,4,23377,13962,P2276,Books,7,52.41026136,128.1808279,40,3,57.46825695,Patna
C2277,Male,50,26720,Homemaker,Divorced,2,Own,294185,19,939,3,28415,4910,P2277,Home Appliances,16,86.80042487,59.76427783,97,3,117.8709168,Hyderabad
C2278,Male,33,42465,Homemaker,Divorced,5,Rent,94380,3,867,1,17643,23199,P2278,Books,4,141.3702692,108.0910617,104,3,41.39925446,Patna
C2279,Female,31,43517,Homemaker,Widowed,4,Own,455975,8,926,1,22280,18875,P2279,Electronics,14,51.07819948,147.6481071,27,5,25.63109391,Jaipur
C2280,Male,44,40865,Self-employed,Married,4,Own,448466,7,546,1,26411,6331,P2280,Jewelry,11,122.8312845,39.89702683,145,1,49.93723847,Nagpur
C2281,Male,36,30585,Student,Widowed,3,Own,422450,14,922,5,27267,8899,P2281,Jewelry,6,137.2228115,86.03254591,63,1,-7.929150682,Agra
C2282,Female,20,53719,Professional,Widowed,4,Own,745316,7,535,4,28431,13261,P2282,Home Appliances,1,114.0645488,114.2801942,35,5,53.85290683,Pune
C2283,Male,25,50219,Self-employed,Widowed,4,Own,874524,4,723,1,8956,18177,P2283,Outdoor Gear,9,188.3905172,105.72996,17,5,37.83355589,Bhopal
C2284,Male,41,58796,Technician,Married,3,Own,895357,2,595,4,11571,15782,P2284,Beauty Products,13,118.5218912,83.63987002,153,5,61.02141547,Ahmedabad
C2285,Female,63,47631,Homemaker,Married,5,Own,514324,20,555,4,13613,15420,P2285,Outdoor Gear,2,46.41674913,98.7486882,140,1,32.19688482,Chennai
C2286,Female,63,32255,Self-employed,Divorced,5,Own,818886,9,675,5,20563,6356,P2286,Clothing,14,166.9894627,36.18957086,24,5,34.38752093,Delhi
C2287,Female,35,29853,Manager,Divorced,5,Rent,193473,1,702,4,15993,15719,P2287,Clothing,7,86.73791611,101.8591215,53,1,21.91893586,Kanpur
C2288,Female,40,27367,Homemaker,Widowed,4,Rent,504352,13,516,5,20214,15855,P2288,Books,17,159.5422842,-7.923927749,119,4,56.88683286,Surat
C2289,Female,32,45210,Executive,Married,4,Own,522725,17,834,3,8001,23194,P2289,Electronics,18,132.0180423,96.81948165,147,5,86.5363691,Jaipur
C2290,Female,18,45953,Professional,Widowed,5,Own,261238,17,579,5,26930,18707,P2290,Home Appliances,4,71.94477744,101.6471491,176,3,91.52852761,Chennai
C2291,Female,48,55635,Homemaker,Married,3,Own,981232,17,865,3,25463,10565,P2291,Clothing,19,118.1077006,104.5597045,42,5,48.17895654,Chennai
C2292,Male,34,43060,Homemaker,Widowed,3,Rent,897657,3,798,4,24695,18541,P2292,Clothing,1,71.76130224,73.8776459,161,4,88.26091236,Kanpur
C2293,Female,30,53876,Executive,Single,4,Rent,770596,13,678,5,24230,14765,P2293,Books,4,92.89248672,110.1136271,78,2,15.86532226,Kolkata
C2294,Female,42,58598,Student,Married,3,Own,596974,5,830,2,10602,8966,P2294,Electronics,6,98.86676614,-9.012842842,82,1,51.29927685,Chennai
C2295,Female,63,54345,Self-employed,Married,5,Rent,645494,7,558,3,18445,2448,P2295,Clothing,7,68.80150621,50.41250746,8,5,-11.22788381,Ludhiana
C2296,Female,33,50435,Student,Divorced,4,Own,922407,20,905,3,21730,6624,P2296,Beauty Products,18,43.87802439,89.4514053,110,3,45.6339241,Kanpur
C2297,Male,59,54383,Self-employed,Married,3,Own,402580,12,985,4,29176,22194,P2297,Outdoor Gear,10,104.13075,94.25991311,169,3,47.2228776,Kolkata
C2298,Female,55,27761,Self-employed,Divorced,3,Own,394326,2,530,1,29408,9385,P2298,Outdoor Gear,8,131.4074703,100.6538065,174,1,59.73902269,Vadodara
C2299,Female,52,47935,Homemaker,Divorced,4,Rent,250226,15,627,3,21668,10438,P2299,Electronics,20,68.75258635,41.03182417,168,5,62.20992153,Mumbai
C2300,Female,27,46089,Homemaker,Married,3,Own,706910,18,754,5,9930,22696,P2300,Jewelry,14,118.9122396,72.6548405,90,2,62.10616017,Chennai
C2301,Male,40,42907,Manager,Divorced,3,Own,356890,17,699,5,17671,21979,P2301,Home Appliances,0,57.31204619,116.1313475,51,3,37.64714356,Delhi
C2302,Female,19,51376,Student,Single,5,Rent,267386,5,738,1,17140,23847,P2302,Jewelry,7,132.667483,154.8154904,74,5,38.29987833,Kolkata
C2303,Male,51,44328,Manager,Married,3,Rent,159443,10,554,2,20942,21596,P2303,Home Appliances,2,132.3374901,122.5886214,60,4,77.29194245,Kolkata
C2304,Female,18,48534,Professional,Widowed,4,Own,880330,12,520,1,6774,18454,P2304,Home Appliances,1,75.8333709,55.90817057,53,1,80.31322785,Kolkata
C2305,Female,25,51900,Homemaker,Divorced,3,Own,905712,15,878,5,9104,22653,P2305,Electronics,7,79.83128599,111.213727,62,0,15.61722391,Hyderabad
C2306,Female,18,56583,Executive,Widowed,2,Own,331904,15,798,1,10130,6200,P2306,Electronics,2,68.77330952,180.1248886,165,4,58.73869242,Agra
C2307,Male,24,40251,Self-employed,Divorced,2,Own,764715,7,818,4,19476,2423,P2307,Books,5,91.1626972,66.44239371,167,3,39.58477336,Jaipur
C2308,Male,40,33023,Manager,Single,5,Own,380650,3,581,3,7510,17087,P2308,Outdoor Gear,14,3.302384888,50.77947175,37,2,33.98649247,Agra
C2309,Female,20,34464,Manager,Married,2,Own,312927,10,778,4,5951,20410,P2309,Clothing,7,-8.356975197,138.6629715,170,3,68.42623272,Agra
C2310,Male,21,35444,Technician,Divorced,2,Rent,63912,14,567,1,6558,21680,P2310,Outdoor Gear,7,87.26252994,134.2957964,85,1,91.09031829,Nashik
C2311,Female,24,27037,Homemaker,Divorced,4,Own,517204,16,819,4,15461,10653,P2311,Electronics,0,138.9482872,51.11211575,83,5,41.29136426,Bangalore
C2312,Male,63,46440,Student,Divorced,4,Rent,265720,3,578,3,12238,24012,P2312,Electronics,5,94.07513469,121.2472134,21,0,-17.57484499,Chennai
C2313,Male,59,34154,Executive,Married,5,Rent,170953,6,784,2,26187,1450,P2313,Outdoor Gear,20,156.7471786,129.1031176,118,4,9.520220666,Surat
C2314,Female,50,37429,Professional,Single,4,Own,111897,7,695,3,5981,10894,P2314,Books,1,193.0133305,80.37619215,95,1,36.79662755,Vadodara
C2315,Male,45,44629,Self-employed,Divorced,2,Rent,558028,12,644,4,5365,6486,P2315,Jewelry,7,148.4212423,74.79263473,101,5,26.77719643,Bhopal
C2316,Male,31,48099,Professional,Single,4,Own,791072,3,927,2,8799,13256,P2316,Electronics,2,122.3283031,8.804028623,25,0,35.29557694,Kolkata
C2317,Male,24,45993,Technician,Single,3,Own,820618,11,500,3,21387,17476,P2317,Home Appliances,18,143.1881247,129.667115,80,5,40.75988668,Kolkata
C2318,Female,36,50795,Technician,Divorced,2,Own,106597,10,629,3,16952,7399,P2318,Outdoor Gear,9,26.33741092,152.5721176,79,2,63.58773611,Nagpur
C2319,Female,64,22984,Executive,Divorced,3,Rent,867749,6,662,3,29169,22264,P2319,Jewelry,14,83.27167439,124.630186,115,5,63.5901008,Chennai
C2320,Female,37,47088,Technician,Married,4,Own,434109,5,843,3,6786,22289,P2320,Home Appliances,8,109.9725348,100.6285817,32,2,136.2430905,Agra
C2321,Female,51,21563,Executive,Divorced,2,Rent,550737,15,668,1,6341,4201,P2321,Outdoor Gear,20,50.21543864,132.8488781,17,0,61.35149873,Visakhapatnam
C2322,Female,42,25827,Self-employed,Widowed,4,Own,875036,11,980,4,18214,15927,P2322,Home Appliances,12,107.1449279,54.81874218,54,1,28.94714793,Ludhiana
C2323,Male,24,54457,Student,Divorced,2,Own,759790,9,881,2,23522,12792,P2323,Outdoor Gear,19,73.23524456,231.7757785,132,2,4.094684183,Agra
C2324,Female,29,28274,Professional,Divorced,4,Own,985650,5,857,1,11233,5153,P2324,Outdoor Gear,4,110.5709024,211.7284141,135,5,56.1284947,Jaipur
C2325,Male,19,53580,Homemaker,Married,3,Rent,415481,13,563,1,23084,17778,P2325,Beauty Products,8,157.0343218,160.0593747,82,3,79.87604048,Lucknow
C2326,Female,43,44857,Technician,Single,4,Own,603379,20,804,4,25454,10813,P2326,Electronics,17,119.4683684,63.92535698,42,2,36.32011675,Kolkata
C2327,Male,59,34452,Homemaker,Divorced,5,Rent,974790,3,918,3,8268,8226,P2327,Clothing,19,146.1215368,129.6597401,3,0,67.52333597,Chennai
C2328,Male,33,44511,Homemaker,Widowed,4,Rent,268254,2,946,1,22900,22009,P2328,Beauty Products,9,105.6831297,69.04975494,68,4,-5.43908271,Delhi
C2329,Female,54,43300,Homemaker,Divorced,3,Rent,945735,13,546,2,5229,13839,P2329,Books,3,105.4834135,91.62332693,98,1,-0.996248454,Lucknow
C2330,Male,42,49853,Manager,Widowed,5,Own,169630,17,524,4,28592,3543,P2330,Books,8,116.5914438,87.7617706,61,3,37.987034,Lucknow
C2331,Male,24,46985,Manager,Widowed,2,Rent,713473,18,635,5,11143,8056,P2331,Electronics,15,124.2701053,97.52898195,104,2,54.9259513,Bhopal
C2332,Female,45,36475,Homemaker,Divorced,2,Rent,571625,4,691,5,8628,2798,P2332,Clothing,14,116.9873934,74.85919723,82,1,12.9268564,Delhi
C2333,Male,42,38219,Homemaker,Single,5,Rent,537385,7,795,2,19973,7871,P2333,Electronics,2,20.6565302,128.7680172,23,4,14.96682069,Kanpur
C2334,Male,18,20993,Professional,Single,3,Own,403610,12,532,3,23303,10958,P2334,Books,3,184.5954499,93.0738493,180,3,24.40974131,Chennai
C2335,Male,53,48825,Professional,Single,2,Own,427585,15,859,5,10909,17461,P2335,Home Appliances,20,33.66531085,114.7213197,149,5,40.3235142,Ahmedabad
C2336,Female,60,45201,Homemaker,Single,3,Rent,226973,5,558,5,7720,9790,P2336,Jewelry,12,155.0811444,91.44660442,74,4,33.57434129,Nagpur
C2337,Male,22,36771,Technician,Widowed,3,Rent,941054,11,905,3,13503,1686,P2337,Clothing,13,52.31147954,105.7426327,38,5,81.32569744,Mumbai
C2338,Female,50,56483,Manager,Married,3,Rent,546230,5,753,5,21308,3698,P2338,Electronics,19,117.2109536,122.9330119,25,2,55.64287392,Surat
C2339,Female,56,56074,Executive,Married,2,Own,508964,3,610,2,19953,17149,P2339,Outdoor Gear,16,42.59166917,113.1372504,11,5,84.1125859,Lucknow
C2340,Female,19,37044,Executive,Single,5,Rent,718832,5,560,2,24629,21572,P2340,Outdoor Gear,10,73.358067,106.0898716,34,4,8.943622012,Agra
C2341,Male,57,34900,Professional,Widowed,5,Own,175506,14,502,2,28568,3697,P2341,Clothing,19,155.7786616,31.63331291,151,2,54.58734142,Ludhiana
C2342,Female,38,44817,Professional,Single,3,Own,676831,4,575,4,6903,5359,P2342,Clothing,2,90.71788283,89.25535485,42,4,34.81320544,Ludhiana
C2343,Male,47,27242,Self-employed,Married,5,Own,167672,16,876,3,9873,14589,P2343,Jewelry,12,126.8764779,98.22841616,13,4,76.30742331,Nashik
C2344,Male,21,38737,Executive,Single,4,Rent,324161,18,973,2,26543,18149,P2344,Books,7,127.8133117,39.44949491,117,5,109.7178099,Delhi
C2345,Male,32,35493,Homemaker,Widowed,2,Own,915271,14,662,3,28163,24687,P2345,Jewelry,19,157.3784865,25.30126067,41,5,83.60633226,Ludhiana
C2346,Male,46,20260,Technician,Married,2,Own,807797,8,630,5,23266,20138,P2346,Clothing,19,109.4512189,81.38607153,77,0,86.33741556,Kolkata
C2347,Female,60,29974,Executive,Single,5,Rent,582891,10,543,3,20116,16590,P2347,Clothing,8,136.4004969,115.5005352,68,0,27.90466937,Surat
C2348,Female,24,37795,Technician,Widowed,4,Own,642281,20,738,3,15090,12984,P2348,Electronics,0,159.8651761,150.0018306,46,3,7.560404117,Nashik
C2349,Female,47,58315,Self-employed,Divorced,3,Rent,107202,12,658,1,6063,2911,P2349,Clothing,2,163.5080547,21.52173874,39,4,59.44287429,Nashik
C2350,Male,42,45522,Student,Single,2,Rent,630163,10,839,2,9735,3624,P2350,Outdoor Gear,12,208.8483906,146.3118791,56,0,69.78718475,Hyderabad
C2351,Female,39,28557,Technician,Widowed,3,Own,738638,16,607,2,9636,13630,P2351,Jewelry,0,146.5969204,173.5442667,134,1,87.70287401,Ludhiana
C2352,Male,23,20808,Student,Widowed,3,Rent,416475,17,768,3,20990,24417,P2352,Home Appliances,12,84.29119965,65.4539451,172,2,50.29695547,Hyderabad
C2353,Female,42,31446,Professional,Married,3,Own,690271,8,964,1,20105,11466,P2353,Beauty Products,19,124.0742952,71.94006374,80,5,42.3342956,Agra
C2354,Female,48,46460,Technician,Divorced,5,Rent,714223,2,656,1,11963,9552,P2354,Electronics,10,74.46349492,72.24886534,74,2,35.33033368,Surat
C2355,Male,23,49993,Professional,Divorced,2,Rent,915575,7,749,4,21000,10860,P2355,Beauty Products,11,113.2904661,220.9133059,11,2,43.58748535,Delhi
C2356,Female,42,40835,Manager,Divorced,3,Own,718221,7,971,2,24510,9354,P2356,Jewelry,13,126.2549355,34.41902992,176,4,59.78365552,Hyderabad
C2357,Female,28,29894,Student,Widowed,4,Own,904473,2,666,4,15450,16349,P2357,Jewelry,4,133.5084561,36.97606666,133,4,21.28602356,Nashik
C2358,Female,49,42004,Professional,Divorced,4,Rent,889043,9,658,4,23852,15179,P2358,Books,7,103.5251043,184.1443661,143,1,32.94830719,Bhopal
C2359,Female,51,31376,Student,Married,4,Rent,560858,20,600,5,13673,21505,P2359,Electronics,16,168.3587171,51.5057858,111,5,32.07771263,Lucknow
C2360,Female,56,56196,Student,Single,5,Rent,527951,12,794,4,11307,5335,P2360,Electronics,6,115.3849625,92.65293728,92,2,45.64147432,Delhi
C2361,Female,52,39333,Self-employed,Widowed,4,Rent,766156,3,860,3,22111,20655,P2361,Clothing,14,135.1095469,109.2020613,28,3,-22.79120546,Jaipur
C2362,Female,24,36446,Professional,Married,3,Own,82367,7,720,4,22605,2328,P2362,Outdoor Gear,1,86.93288277,149.9460695,104,4,63.57800989,Kanpur
C2363,Male,39,40943,Technician,Married,2,Own,141837,14,769,1,9824,15881,P2363,Jewelry,7,50.11566368,177.9216593,52,0,21.90000099,Jaipur
C2364,Male,56,20609,Self-employed,Divorced,4,Own,232096,10,900,5,19921,4545,P2364,Home Appliances,8,16.75869719,121.2989098,63,0,37.64893898,Hyderabad
C2365,Female,63,21567,Technician,Single,4,Rent,494037,5,802,1,17806,7750,P2365,Outdoor Gear,13,155.7267441,155.4855382,66,0,61.83343832,Vadodara
C2366,Female,50,51682,Technician,Divorced,4,Own,838309,11,826,2,26294,10529,P2366,Books,17,102.9833434,136.9474096,56,1,79.42497606,Kolkata
C2367,Female,62,31466,Executive,Married,3,Rent,300875,13,511,5,23861,4229,P2367,Books,5,171.0337961,43.19875857,89,0,2.642084173,Jaipur
C2368,Male,18,39779,Homemaker,Divorced,3,Own,158074,9,989,5,24608,20876,P2368,Books,18,177.5341765,130.7964169,30,4,82.28616266,Kanpur
C2369,Male,57,45541,Professional,Single,5,Own,833937,7,600,4,11555,13972,P2369,Outdoor Gear,9,110.0401263,96.44283198,33,3,96.30949421,Kanpur
C2370,Female,25,40518,Student,Married,3,Rent,376841,1,532,2,24522,1590,P2370,Outdoor Gear,16,127.4870132,43.49443969,54,0,44.53242321,Bhopal
C2371,Male,28,59124,Manager,Married,4,Own,333512,3,730,4,7542,16265,P2371,Electronics,16,71.68267763,163.6733504,118,1,39.17538182,Delhi
C2372,Female,29,30177,Executive,Single,2,Own,547365,12,994,3,25714,4609,P2372,Beauty Products,18,101.9237544,73.93855961,111,3,87.10479379,Ahmedabad
C2373,Female,18,30647,Homemaker,Single,2,Rent,80101,14,629,4,28728,12161,P2373,Clothing,6,58.65915728,137.3549223,116,0,59.2047693,Ahmedabad
C2374,Male,39,25636,Self-employed,Single,4,Rent,478033,20,872,2,22075,20746,P2374,Electronics,0,90.20356153,93.81941306,58,3,54.06439252,Patna
C2375,Female,56,27198,Technician,Widowed,5,Own,716022,17,733,3,13440,12522,P2375,Jewelry,18,89.67103334,158.8581341,46,4,51.26588121,Kolkata
C2376,Female,34,50141,Technician,Married,3,Rent,244453,19,574,3,10066,5379,P2376,Home Appliances,9,87.24551414,107.5811613,149,2,51.1920076,Hyderabad
C2377,Female,26,42893,Professional,Married,3,Own,89080,9,673,5,28662,11337,P2377,Clothing,2,139.0837685,68.65517996,173,5,33.53236308,Mumbai
C2378,Female,42,23161,Homemaker,Widowed,4,Own,401994,4,745,5,8748,14588,P2378,Books,19,39.4408607,93.41880673,136,4,67.99535048,Nagpur
C2379,Male,50,42038,Homemaker,Married,5,Own,683300,6,814,4,19525,23365,P2379,Home Appliances,1,-15.85780592,121.1084069,33,5,-5.308390744,Nagpur
C2380,Male,52,36173,Manager,Married,2,Rent,958194,18,817,3,6694,9455,P2380,Books,18,220.8124499,131.9257318,129,3,17.12537049,Jaipur
C2381,Female,49,21147,Technician,Single,5,Own,131454,4,775,5,29000,18390,P2381,Jewelry,0,56.14082258,123.3587233,74,0,-5.405892876,Surat
C2382,Female,59,46438,Self-employed,Single,4,Rent,849628,20,957,4,28482,17635,P2382,Clothing,3,39.42415606,105.3630312,102,2,53.491024,Delhi
C2383,Female,41,46386,Executive,Divorced,3,Rent,886264,3,529,2,16939,24825,P2383,Electronics,20,91.97641548,-12.56808601,6,3,71.23309091,Ludhiana
C2384,Male,37,30226,Executive,Divorced,5,Rent,179373,5,798,2,17227,10344,P2384,Home Appliances,12,166.5831879,92.33713812,169,4,23.06218274,Bhopal
C2385,Male,63,41984,Student,Single,5,Own,690096,16,538,1,20392,16599,P2385,Clothing,11,21.91818586,34.41962844,2,5,85.7960154,Ahmedabad
C2386,Male,39,53243,Manager,Married,3,Own,78807,7,804,1,29809,7364,P2386,Books,15,98.01565266,132.0512341,21,1,5.872640248,Vadodara
C2387,Female,29,37801,Homemaker,Divorced,4,Own,265027,2,539,3,19670,15900,P2387,Electronics,8,49.08285113,36.61575285,120,0,79.7443846,Vadodara
C2388,Female,36,34576,Technician,Divorced,2,Own,75322,14,516,4,28267,18241,P2388,Jewelry,12,158.2326613,103.2107784,52,5,76.11040961,Vadodara
C2389,Female,39,23787,Self-employed,Single,5,Rent,105409,7,551,3,22200,1962,P2389,Beauty Products,6,64.16221298,90.09323929,53,0,-4.395254558,Agra
C2390,Male,56,58822,Executive,Single,3,Own,591236,13,808,4,19508,16708,P2390,Clothing,13,162.051632,142.0968604,34,3,38.75481445,Lucknow
C2391,Male,18,38596,Homemaker,Married,3,Rent,149090,7,897,3,25222,6066,P2391,Jewelry,8,112.6942002,122.5601087,139,0,30.54409296,Agra
C2392,Male,43,47319,Student,Divorced,4,Own,354939,12,842,4,11127,2228,P2392,Outdoor Gear,9,84.3395782,101.3708199,18,4,19.175433,Lucknow
C2393,Female,46,30145,Executive,Divorced,5,Rent,978958,1,882,2,17751,18487,P2393,Beauty Products,11,30.94579786,118.572362,165,2,58.96282312,Agra
C2394,Male,22,33259,Technician,Widowed,5,Own,563905,3,605,4,18228,21611,P2394,Books,12,73.98599239,60.01862568,138,5,65.71070201,Delhi
